Phylloscopus_proregulus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Pallas%27s_Leaf_Warbler%2C_Tunkinskiy_Rayon%2C_Buryat%2C_Russia_2.jpg/330px-Pallas%27s_Leaf_Warbler%2C_Tunkinskiy_Rayon%2C_Buryat%2C_Russia_2.jpg
Phylloscopus_pulcher,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Buff-barred_Warbler_%28Phylloscopus_pulcher%29.jpg/330px-Buff-barred_Warbler_%28Phylloscopus_pulcher%29.jpg
Phylloscopus_inornatus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Yellow-browed_warbler_%28Phylloscopus_inornatus%29%2C_Parc_du_Slot%2C_Woluw%C3%A9-St.-Lambert%2C_Brussels_%2834053989676%29.jpg/330px-Yellow-browed_warbler_%28Phylloscopus_inornatus%29%2C_Parc_du_Slot%2C_Woluw%C3%A9-St.-Lambert%2C_Brussels_%2834053989676%29.jpg
Phylloscopus_yunnanensis,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chinese_Leaf-warbler.jpg/330px-Chinese_Leaf-warbler.jpg
Phylloscopus_armandii,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Yellow-streaked_Warbler.jpg/330px-Yellow-streaked_Warbler.jpg
Dendrocoptes_medius,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9_%D0%BF%D1%91%D1%81%D1%82%D1%80%D1%8B%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%28Dendrocoptes_medius%29%2C_%D0%91%D0%B8%D1%82%D1%86%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BB%D0%B5%D1%81.jpg/330px-%D0%A1%D1%80%D0%B5%D0%B4%D0%BD%D0%B8%D0%B9_%D0%BF%D1%91%D1%81%D1%82%D1%80%D1%8B%D0%B9_%D0%B4%D1%8F%D1%82%D0%B5%D0%BB_%28Dendrocoptes_medius%29%2C_%D0%91%D0%B8%D1%82%D1%86%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BB%D0%B5%D1%81.jpg
Melanerpes_cruentatus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Yellow-tufted_woodpecker_%28Melanerpes_cruentatus%29_male_Sumaco.jpg/330px-Yellow-tufted_woodpecker_%28Melanerpes_cruentatus%29_male_Sumaco.jpg
Picumnus_albosquamatus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Picumnus_albosquamatus_-_White-wedged_Piculet_%28male%29.JPG/330px-Picumnus_albosquamatus_-_White-wedged_Piculet_%28male%29.JPG
Picumnus_temminckii,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Picumnus_temminckii1.jpg/330px-Picumnus_temminckii1.jpg
Picumnus_cirratus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/PICA-PAU-AN%C3%83O-DE-COLEIRA_%28Picumnus_cirratus_%29.jpg/330px-PICA-PAU-AN%C3%83O-DE-COLEIRA_%28Picumnus_cirratus_%29.jpg
Picumnus_olivaceus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Picumnus_olivaceus_hembra_%2816567469923%29.jpg/330px-Picumnus_olivaceus_hembra_%2816567469923%29.jpg
Picumnus_innominatus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Speckled_Piculet_Pangolakha_Wildlife_Sanctuary_East_Sikkim_India_11.04.2016.jpg/330px-Speckled_Piculet_Pangolakha_Wildlife_Sanctuary_East_Sikkim_India_11.04.2016.jpg
Picumnus_limae,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Picumnus_limae_-_Ochraceus_piculet_%28male%29.jpg/330px-Picumnus_limae_-_Ochraceus_piculet_%28male%29.jpg
Veniliornis_passerinus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Veniliornis_passerinus.jpg/330px-Veniliornis_passerinus.jpg
Jynx_torquilla,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Jynx_torquilla_%D0%BA%D1%80%D1%83%D1%82%D0%B8%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0.jpg/330px-Jynx_torquilla_%D0%BA%D1%80%D1%83%D1%82%D0%B8%D0%B3%D0%BE%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0.jpg
Glaucidium_passerinum,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Eurasian_pygmy_owl_%28Glaucidium_passerinum%29_Bia%C5%82owieza.jpg/330px-Eurasian_pygmy_owl_%28Glaucidium_passerinum%29_Bia%C5%82owieza.jpg
Glaucidium_perlatum,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Pearl-spotted_owlet_%28Glaucidium_perlatum_diurnum%29.jpg/330px-Pearl-spotted_owlet_%28Glaucidium_perlatum_diurnum%29.jpg
Glaucidium_jardinii,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Andean_Pygmy-owl_%28Glaucidium_jardinii%29_in_tree.jpg/330px-Andean_Pygmy-owl_%28Glaucidium_jardinii%29_in_tree.jpg
Glaucidium_capense,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Glaucidium_capense_-Kruger_National_Park%2C_South_Africa-8.jpg/330px-Glaucidium_capense_-Kruger_National_Park%2C_South_Africa-8.jpg
Glaucidium_parkeri,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Glaucidium_parkeri_-_Don_Wellmann_-_599799653.jpeg/330px-Glaucidium_parkeri_-_Don_Wellmann_-_599799653.jpeg
Athene_noctua,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/%D0%94%D0%BE%D0%BC%D0%BE%D0%B2%D1%8B%D0%B9_%D1%81%D1%8B%D1%87._%D0%A1%D0%BE%D0%B2%D0%B0_%D0%B2_%D0%BA%D0%B0%D0%BD%D1%8C%D0%BE%D0%BD%D0%B5_%D1%83%D1%80%D0%BE%D1%87%D0%B8%D1%89%D0%B0_%D0%91%D0%BE%D0%B7%D0%B6%D1%8B%D1%80%D0%B0._01.jpg/330px-%D0%94%D0%BE%D0%BC%D0%BE%D0%B2%D1%8B%D0%B9_%D1%81%D1%8B%D1%87._%D0%A1%D0%BE%D0%B2%D0%B0_%D0%B2_%D0%BA%D0%B0%D0%BD%D1%8C%D0%BE%D0%BD%D0%B5_%D1%83%D1%80%D0%BE%D1%87%D0%B8%D1%89%D0%B0_%D0%91%D0%BE%D0%B7%D0%B6%D1%8B%D1%80%D0%B0._01.jpg
Athene_cunicularia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Southern_burrowing_owl_%28Athene_cunicularia_cunicularia%29_Colonia.jpg/330px-Southern_burrowing_owl_%28Athene_cunicularia_cunicularia%29_Colonia.jpg
Aegolius_funereus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/P%C3%A4rluggla%2C_Varberg%2C_Hallands_L%C3%A4n%2C_Sverige.jpg/330px-P%C3%A4rluggla%2C_Varberg%2C_Hallands_L%C3%A4n%2C_Sverige.jpg
Aegolius_acadicus,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Male_Northern_Saw-whet_Owl_%287364047820%29.jpg/330px-Male_Northern_Saw-whet_Owl_%287364047820%29.jpg
Ninox_connivens,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Barking_Owl_0A2A5114.jpg/330px-Barking_Owl_0A2A5114.jpg
Periparus_ater,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Chapim-carvoeiro%2C_Coal_Tit_%2850500214628%29.jpg/330px-Chapim-carvoeiro%2C_Coal_Tit_%2850500214628%29.jpg
Poecile_atricapillus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Poecile-atricapilla-001.jpg/330px-Poecile-atricapilla-001.jpg
Poecile_carolinensis,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Carolina_Chickadee1_by_Dan_Pancamo.jpg/330px-Carolina_Chickadee1_by_Dan_Pancamo.jpg
Poecile_gambeli,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Mountain_Chickadee_Sandia_Mountains.jpg/330px-Mountain_Chickadee_Sandia_Mountains.jpg
Baeolophus_bicolor,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Tufted_titmouse_%2884917%29.jpg/330px-Tufted_titmouse_%2884917%29.jpg
Baeolophus_ridgwayi,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/JuniperTitmouse.jpg/330px-JuniperTitmouse.jpg
Baeolophus_wollweberi,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Bridled_Titmouse_%28Baeolophus_wollweberi%29_%2816875140301%29.jpg/330px-Bridled_Titmouse_%28Baeolophus_wollweberi%29_%2816875140301%29.jpg
Baeolophus_inornatus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Baeolophus_inornatus_-San_Luis_Obispo%2C_California%2C_USA-8_%283%29.jpg/330px-Baeolophus_inornatus_-San_Luis_Obispo%2C_California%2C_USA-8_%283%29.jpg
Lophophanes_cristatus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Lophophanes_cristatus_-_01.jpg/330px-Lophophanes_cristatus_-_01.jpg
Pardaliparus_venustulus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Yellow-bellied_Tit_%28Pardaliparus_venustulus%29_%288077149502%29.jpg/330px-Yellow-bellied_Tit_%28Pardaliparus_venustulus%29_%288077149502%29.jpg
Fringilla_coelebs,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Male_Chaffinch_-_Fringilla_coelebs.jpg/330px-Male_Chaffinch_-_Fringilla_coelebs.jpg
Fringilla_montifringilla,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Fringilla_montifringilla_-Poland_-male-8.jpg/330px-Fringilla_montifringilla_-Poland_-male-8.jpg
Carpodacus_erythrinus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Carpodacus_erythrinus_284921386.jpg/330px-Carpodacus_erythrinus_284921386.jpg
Pinicola_enucleator,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Pine_Grosbeak_%28Pinicola_enucleator%29_%2813667564073%29.jpg/330px-Pine_Grosbeak_%28Pinicola_enucleator%29_%2813667564073%29.jpg
Pyrrhula_pyrrhula,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Bullfinch_male.jpg/330px-Bullfinch_male.jpg
